index;preferredLabel;altLabels
2360;higher education engineering science lecturer;precious metals engraver
2360;higher education engineering science lecturer;precious metals engraver
2360;higher education engineering science lecturer;metal engraver
2360;higher education engineering science lecturer;hand engraver
2360;higher education engineering science lecturer;metal engraver
2360;higher education engineering science lecturer;hand engraver precious metals
2361;higher education engineering science lecturer;operator CNC engraving machine
2361;higher education engineering science lecturer;engraving machine operator
2361;higher education engineering science lecturer;operator CNC engraving machine
2362;higher education engineering science lecturer;industrial deflashing machine
2362;higher education engineering science lecturer;mechanical construction deflater
2362;higher education engineering science lecturer;industrial deflashing grinder
2362;higher education engineering science lecturer;industrial deburring assistant
2363;higher education engineering science lecturer;drum machine operator
2363;higher education engineering science lecturer;sliding grinding machine operator
2363;higher education engineering science lecturer;drum machine operator
2363;higher education engineering science lecturer;sliding grinding machine operator
2364;higher education engineering science lecturer;gas welder
2364;higher education engineering science lecturer;aircraft welder
2364;higher education engineering science lecturer;steel welder
2364;higher education engineering science lecturer;manual welder
2364;higher education engineering science lecturer;boiler welder
2364;higher education engineering science lecturer;gas welder
2364;higher education engineering science lecturer;welder star
2364;higher education engineering science lecturer;manual welder
2364;higher education engineering science lecturer;aircraft welder
2364;higher education engineering science lecturer;underwater welder
2364;higher education engineering science lecturer;aviation welder
2364;higher education engineering science lecturer;steel welder
2364;higher education engineering science lecturer;ship welder
2364;higher education engineering science lecturer;ship welder
2364;higher education engineering science lecturer;aviation welder
2364;higher education engineering science lecturer;underwater welder
2364;higher education engineering science lecturer;boiler welder
2365;higher education engineering science lecturer;gas welder
2365;higher education engineering science lecturer;aircraft welder
2365;higher education engineering science lecturer;steel welder
2365;higher education engineering science lecturer;manual welder
2365;higher education engineering science lecturer;boiler welder
2365;higher education engineering science lecturer;gas welder
2365;higher education engineering science lecturer;welder
2365;higher education engineering science lecturer;manual welder
2365;higher education engineering science lecturer;aircraft welder
2365;higher education engineering science lecturer;underwater welder
2365;higher education engineering science lecturer;aviation welder
2365;higher education engineering science lecturer;steel welder
2365;higher education engineering science lecturer;ship welder
2365;higher education engineering science lecturer;ship welder
2365;higher education engineering science lecturer;aviation welder
